SpeedMetersPerSecond,Location_Longitude,HeadingDegrees,Username,Location_Latitude,ReportTimeDate
4,-87.98672,140,LocalGovDeployChrisF2,41.98295,2/4/2021 18:01
9,-87.98445,86,LocalGovDeployChrisF2,41.98297,2/4/2021 18:01
12,-88.10977,270,LocalGovDeployHeather,41.80878,2/4/2021 18:01
12,-88.1129,272,LocalGovDeployHeather,41.80888,2/4/2021 18:01
12,-88.22073,22,LocalGovDeployMattB,41.9833,2/4/2021 18:01
13,-88.21838,14,LocalGovDeployMattB,41.98772,2/4/2021 18:01
11,-88.0104,178,LocalGovDeployMikeD,41.81965,2/4/2021 18:01
10,-88.01073,216,LocalGovDeployMikeD,41.81585,2/4/2021 18:01
9,-87.9819,96,LocalGovDeployChrisF2,41.9829,2/4/2021 18:02
11,-87.97882,88,LocalGovDeployChrisF2,41.98292,2/4/2021 18:02
1,-88.11667,294,LocalGovDeployHeather,41.80903,2/4/2021 18:02
15,-88.21828,358,LocalGovDeployMattB,41.99035,2/4/2021 18:02
4,-88.21838,184,LocalGovDeployMattB,41.99157,2/4/2021 18:02
12,-88.0114,176,LocalGovDeployMikeD,41.81442,2/4/2021 18:02
9,-88.01118,178,LocalGovDeployMikeD,41.80977,2/4/2021 18:02
11,-87.97592,88,LocalGovDeployChrisF2,41.983,2/4/2021 18:03
8,-88.1185,200,LocalGovDeployHeather,41.80715,2/4/2021 18:03
12,-88.11957,202,LocalGovDeployHeather,41.80532,2/4/2021 18:03
14,-88.21877,200,LocalGovDeployMattB,41.9871,2/4/2021 18:03
13,-88.22002,196,LocalGovDeployMattB,41.98485,2/4/2021 18:03
8,-88.01108,174,LocalGovDeployMikeD,41.80817,2/4/2021 18:03
4,-88.0109,122,LocalGovDeployMikeD,41.8073,2/4/2021 18:03
1,-87.97083,92,LocalGovDeployChrisF2,41.98302,2/4/2021 18:04
7,-87.96952,92,LocalGovDeployChrisF2,41.98302,2/4/2021 18:04
10,-87.96723,92,LocalGovDeployChrisF2,41.98287,2/4/2021 18:04
9,-88.12,178,LocalGovDeployHeather,41.80212,2/4/2021 18:04
9,-88.12,180,LocalGovDeployHeather,41.80043,2/4/2021 18:04
12,-88.22257,198,LocalGovDeployMattB,41.9802,2/4/2021 18:04
12,-88.2228,178,LocalGovDeployMattB,41.9779,2/4/2021 18:04
6,-88.00965,176,LocalGovDeployMikeD,41.80587,2/4/2021 18:04
1,-88.01022,276,LocalGovDeployMikeD,41.80542,2/4/2021 18:04
11,-87.96223,100,LocalGovDeployChrisF2,41.98255,2/4/2021 18:05
0,-87.96038,94,LocalGovDeployChrisF2,41.98232,2/4/2021 18:05
9,-88.11928,170,LocalGovDeployHeather,41.79695,2/4/2021 18:05
6,-88.11955,264,LocalGovDeployHeather,41.79605,2/4/2021 18:05
4,-88.12205,8,LocalGovDeployHeather,41.79623,2/4/2021 18:05
0,-88.22282,172,LocalGovDeployMattB,41.97517,2/4/2021 18:05
1,-88.22282,174,LocalGovDeployMattB,41.97513,2/4/2021 18:05
7,-88.01092,358,LocalGovDeployMikeD,41.80565,2/4/2021 18:05
12,-88.011,356,LocalGovDeployMikeD,41.8095,2/4/2021 18:05
0,-87.96033,88,LocalGovDeployChrisF2,41.98232,2/4/2021 18:06
9,-87.95863,100,LocalGovDeployChrisF2,41.9821,2/4/2021 18:06
8,-88.12125,20,LocalGovDeployHeather,41.79787,2/4/2021 18:06
0,-88.1204,54,LocalGovDeployHeather,41.79892,2/4/2021 18:06
9,-88.22353,272,LocalGovDeployMattB,41.9749,2/4/2021 18:06
14,-88.2302,274,LocalGovDeployMattB,41.97515,2/4/2021 18:06
10,-88.01112,358,LocalGovDeployMikeD,41.81168,2/4/2021 18:06
8,-88.01068,36,LocalGovDeployMikeD,41.8158,2/4/2021 18:06
9,-87.95622,104,LocalGovDeployChrisF2,41.98175,2/4/2021 18:07
0,-87.95302,104,LocalGovDeployChrisF2,41.9811,2/4/2021 18:07
1,-88.12027,52,LocalGovDeployHeather,41.79893,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.12015,354,LocalGovDeployHeather,41.79918,2/4/2021 18:07
0,-88.1461,0,LocalGovDeployJohnH,41.8655,2/4/2021 18:07
12,-88.23317,280,LocalGovDeployMattB,41.97542,2/4/2021 18:07
8,-88.23743,284,LocalGovDeployMattB,41.97603,2/4/2021 18:07
0,-88.01052,36,LocalGovDeployMikeD,41.81597,2/4/2021 18:07
11,-88.01007,356,LocalGovDeployMikeD,41.81757,2/4/2021 18:07
10,-87.95098,104,LocalGovDeployChrisF2,41.9807,2/4/2021 18:08
12,-87.9483,104,LocalGovDeployChrisF2,41.98018,2/4/2021 18:08
4,-88.14633,294,LocalGovDeployJohnH,41.86612,2/4/2021 18:08
0,-88.14672,180,LocalGovDeployJohnH,41.86588,2/4/2021 18:08
0,-88.14678,188,LocalGovDeployJohnH,41.86565,2/4/2021 18:08
0,-88.14678,188,LocalGovDeployJohnH,41.86565,2/4/2021 18:08
0,-88.14678,188,LocalGovDeployJohnH,41.86565,2/4/2021 18:08
0,-88.14678,188,LocalGovDeployJohnH,41.86565,2/4/2021 18:08
16,-88.24068,280,LocalGovDeployMattB,41.9765,2/4/2021 18:08
14,-88.24797,272,LocalGovDeployMattB,41.97713,2/4/2021 18:08
11,-88.0102,356,LocalGovDeployMikeD,41.81945,2/4/2021 18:08
13,-88.0104,358,LocalGovDeployMikeD,41.82405,2/4/2021 18:08
12,-87.94295,140,LocalGovDeployChrisF2,41.978,2/4/2021 18:09
13,-88.2515,270,LocalGovDeployMattB,41.97722,2/4/2021 18:09
15,-88.25852,260,LocalGovDeployMattB,41.97687,2/4/2021 18:09
12,-88.01052,358,LocalGovDeployMikeD,41.82635,2/4/2021 18:09
7,-88.01067,356,LocalGovDeployMikeD,41.83007,2/4/2021 18:09
0,-87.94013,94,LocalGovDeployChrisF2,41.97593,2/4/2021 18:10
0,-87.94013,94,LocalGovDeployChrisF2,41.97593,2/4/2021 18:10
3,-87.9399,140,LocalGovDeployChrisF2,41.97588,2/4/2021 18:10
0,-88.14645,0,LocalGovDeployJohnH,41.86542,2/4/2021 18:10
0,-88.14645,0,LocalGovDeployJohnH,41.86542,2/4/2021 18:10
0,-88.14645,0,LocalGovDeployJohnH,41.86542,2/4/2021 18:10
0,-88.14645,0,LocalGovDeployJohnH,41.86542,2/4/2021 18:10
0,-88.14645,0,LocalGovDeployJohnH,41.86542,2/4/2021 18:10
0,-88.14645,0,LocalGovDeployJohnH,41.86542,2/4/2021 18:10
4,-88.2634,222,LocalGovDeployMattB,41.97688,2/4/2021 18:10
9,-88.26515,258,LocalGovDeployMattB,41.97603,2/4/2021 18:10
1,-88.01068,0,LocalGovDeployMikeD,41.83035,2/4/2021 18:10
1,-88.0107,356,LocalGovDeployMikeD,41.83173,2/4/2021 18:10
8,-87.93982,178,LocalGovDeployChrisF2,41.97458,2/4/2021 18:11
9,-87.93978,178,LocalGovDeployChrisF2,41.97235,2/4/2021 18:11
0,-88.26595,106,LocalGovDeployMattB,41.97595,2/4/2021 18:11
0,-88.26595,106,LocalGovDeployMattB,41.97595,2/4/2021 18:11
0,-88.26595,106,LocalGovDeployMattB,41.97595,2/4/2021 18:11
0,-88.26595,106,LocalGovDeployMattB,41.97595,2/4/2021 18:11
0,-88.26595,106,LocalGovDeployMattB,41.97595,2/4/2021 18:11
8,-88.01073,358,LocalGovDeployMikeD,41.833,2/4/2021 18:11
12,-87.93975,178,LocalGovDeployChrisF2,41.97037,2/4/2021 18:12
10,-87.93972,178,LocalGovDeployChrisF2,41.96583,2/4/2021 18:12
0,-88.01085,2,LocalGovDeployMikeD,41.83462,2/4/2021 18:12
0,-88.01085,2,LocalGovDeployMikeD,41.83462,2/4/2021 18:12
0,-88.01085,356,LocalGovDeployMikeD,41.83467,2/4/2021 18:12
10,-87.93973,178,LocalGovDeployChrisF2,41.96432,2/4/2021 18:13
6,-87.93967,182,LocalGovDeployChrisF2,41.96098,2/4/2021 18:13
0,-88.2659,90,LocalGovDeployMattB,41.97595,2/4/2021 18:13
10,-88.01082,358,LocalGovDeployMikeD,41.8359,2/4/2021 18:13
1,-88.01105,358,LocalGovDeployMikeD,41.83757,2/4/2021 18:13
2,-87.93947,68,LocalGovDeployChrisF2,41.9598,2/4/2021 18:14
0,-87.93947,356,LocalGovDeployChrisF2,41.96048,2/4/2021 18:14
0,-87.93947,356,LocalGovDeployChrisF2,41.96048,2/4/2021 18:14
0,-87.93947,356,LocalGovDeployChrisF2,41.96048,2/4/2021 18:14
4,-88.14552,110,LocalGovDeployJohnH,41.86545,2/4/2021 18:14
5,-88.14363,82,LocalGovDeployJohnH,41.86547,2/4/2021 18:14
8,-88.2639,64,LocalGovDeployMattB,41.97625,2/4/2021 18:14
13,-88.261,86,LocalGovDeployMattB,41.97653,2/4/2021 18:14
2,-88.0113,170,LocalGovDeployMikeD,41.83772,2/4/2021 18:14
8,-88.01113,178,LocalGovDeployMikeD,41.83393,2/4/2021 18:14
1,-88.14293,166,LocalGovDeployJohnH,41.86413,2/4/2021 18:15
14,-88.14268,178,LocalGovDeployJohnH,41.86093,2/4/2021 18:15
1,-88.14268,180,LocalGovDeployJohnH,41.85957,2/4/2021 18:15
14,-88.25728,82,LocalGovDeployMattB,41.97692,2/4/2021 18:15
14,-88.25055,92,LocalGovDeployMattB,41.97713,2/4/2021 18:15
0,-88.0109,176,LocalGovDeployMikeD,41.83148,2/4/2021 18:15
0,-88.0109,176,LocalGovDeployMikeD,41.83148,2/4/2021 18:15
0,-88.0109,176,LocalGovDeployMikeD,41.83148,2/4/2021 18:15
0,-88.0109,176,LocalGovDeployMikeD,41.83148,2/4/2021 18:15
2,-87.93945,356,LocalGovDeployChrisF2,41.9605,2/4/2021 18:16
11,-87.93942,0,LocalGovDeployChrisF2,41.96223,2/4/2021 18:16
6,-88.14285,224,LocalGovDeployJohnH,41.85768,2/4/2021 18:16
17,-88.14775,266,LocalGovDeployJohnH,41.85722,2/4/2021 18:16
13,-88.24697,92,LocalGovDeployMattB,41.97703,2/4/2021 18:16
13,-88.24022,100,LocalGovDeployMattB,41.97635,2/4/2021 18:16
9,-87.93955,358,LocalGovDeployChrisF2,41.96547,2/4/2021 18:17
13,-87.93958,0,LocalGovDeployChrisF2,41.96755,2/4/2021 18:17
16,-88.15398,264,LocalGovDeployJohnH,41.85708,2/4/2021 18:17
13,-88.15987,268,LocalGovDeployJohnH,41.857,2/4/2021 18:17
8,-88.23758,100,LocalGovDeployMattB,41.97598,2/4/2021 18:17
14,-88.23273,98,LocalGovDeployMattB,41.9753,2/4/2021 18:17
4,-88.01075,130,LocalGovDeployMikeD,41.83098,2/4/2021 18:17
12,-88.00707,86,LocalGovDeployMikeD,41.83103,2/4/2021 18:17
12,-87.93962,358,LocalGovDeployChrisF2,41.97202,2/4/2021 18:18
2,-87.93963,0,LocalGovDeployChrisF2,41.97322,2/4/2021 18:18
9,-88.16153,196,LocalGovDeployJohnH,41.8555,2/4/2021 18:18
13,-88.16258,198,LocalGovDeployJohnH,41.85323,2/4/2021 18:18
14,-88.22915,94,LocalGovDeployMattB,41.97503,2/4/2021 18:18
14,-88.22235,92,LocalGovDeployMattB,41.9748,2/4/2021 18:18
12,-88.00407,86,LocalGovDeployMikeD,41.83112,2/4/2021 18:18
4,-88.00005,96,LocalGovDeployMikeD,41.83123,2/4/2021 18:18
10,-87.93968,2,LocalGovDeployChrisF2,41.97592,2/4/2021 18:19
12,-87.93963,0,LocalGovDeployChrisF2,41.97795,2/4/2021 18:19
16,-88.16438,200,LocalGovDeployJohnH,41.84928,2/4/2021 18:19
15,-88.16773,218,LocalGovDeployJohnH,41.84585,2/4/2021 18:19
15,-88.2187,86,LocalGovDeployMattB,41.97493,2/4/2021 18:19
12,-88.21173,90,LocalGovDeployMattB,41.97513,2/4/2021 18:19
3,-87.99975,280,LocalGovDeployMikeD,41.83133,2/4/2021 18:19
11,-88.00467,268,LocalGovDeployMikeD,41.83133,2/4/2021 18:19
12,-87.93967,358,LocalGovDeployChrisF2,41.98243,2/4/2021 18:20
12,-87.93973,358,LocalGovDeployChrisF2,41.98475,2/4/2021 18:20
9,-88.1708,198,LocalGovDeployJohnH,41.84267,2/4/2021 18:20
13,-88.17075,168,LocalGovDeployJohnH,41.84068,2/4/2021 18:20
10,-88.20907,94,LocalGovDeployMattB,41.975,2/4/2021 18:20
9,-88.20625,90,LocalGovDeployMattB,41.97483,2/4/2021 18:20
11,-88.00742,266,LocalGovDeployMikeD,41.83127,2/4/2021 18:20
7,-88.01073,358,LocalGovDeployMikeD,41.83145,2/4/2021 18:20
14,-87.9398,358,LocalGovDeployChrisF2,41.98952,2/4/2021 18:21
11,-87.93983,358,LocalGovDeployChrisF2,41.99193,2/4/2021 18:21
14,-88.1696,166,LocalGovDeployJohnH,41.83628,2/4/2021 18:21
13,-88.16842,170,LocalGovDeployJohnH,41.83212,2/4/2021 18:21
10,-88.20375,92,LocalGovDeployMattB,41.97477,2/4/2021 18:21
10,-88.1991,92,LocalGovDeployMattB,41.9746,2/4/2021 18:21
0,-88.01068,356,LocalGovDeployMikeD,41.8321,2/4/2021 18:21
9,-88.01077,358,LocalGovDeployMikeD,41.83347,2/4/2021 18:21
5,-87.94025,270,LocalGovDeployChrisF2,41.99357,2/4/2021 18:22
1,-87.94095,116,LocalGovDeployChrisF2,41.9934,2/4/2021 18:22
12,-88.16835,178,LocalGovDeployJohnH,41.82923,2/4/2021 18:22
15,-88.16845,180,LocalGovDeployJohnH,41.82535,2/4/2021 18:22
9,-88.19653,94,LocalGovDeployMattB,41.97447,2/4/2021 18:22
8,-88.19168,100,LocalGovDeployMattB,41.97385,2/4/2021 18:22
11,-88.01078,356,LocalGovDeployMikeD,41.83543,2/4/2021 18:22
1,-88.01103,352,LocalGovDeployMikeD,41.83757,2/4/2021 18:22
0,-87.94038,80,LocalGovDeployChrisF2,41.99343,2/4/2021 18:23
8,-87.93997,176,LocalGovDeployChrisF2,41.99242,2/4/2021 18:23
14,-88.16843,176,LocalGovDeployJohnH,41.82145,2/4/2021 18:23
12,-88.16828,176,LocalGovDeployJohnH,41.81755,2/4/2021 18:23
4,-88.18982,100,LocalGovDeployMattB,41.97358,2/4/2021 18:23
7,-88.18442,88,LocalGovDeployMattB,41.97337,2/4/2021 18:23
3,-88.01128,166,LocalGovDeployMikeD,41.83768,2/4/2021 18:23
0,-88.0111,178,LocalGovDeployMikeD,41.8361,2/4/2021 18:23
12,-87.93992,178,LocalGovDeployChrisF2,41.98918,2/4/2021 18:24
12,-87.9399,178,LocalGovDeployChrisF2,41.98683,2/4/2021 18:24
10,-88.1681,182,LocalGovDeployJohnH,41.8143,2/4/2021 18:24
12,-88.16735,170,LocalGovDeployJohnH,41.8115,2/4/2021 18:24
11,-88.18385,180,LocalGovDeployMattB,41.97108,2/4/2021 18:24
10,-88.18388,180,LocalGovDeployMattB,41.96902,2/4/2021 18:24
1,-88.01112,174,LocalGovDeployMikeD,41.83608,2/4/2021 18:24
9,-88.01112,182,LocalGovDeployMikeD,41.83468,2/4/2021 18:24
13,-87.93982,178,LocalGovDeployChrisF2,41.98195,2/4/2021 18:25
12,-87.93978,178,LocalGovDeployChrisF2,41.97965,2/4/2021 18:25
13,-88.16732,180,LocalGovDeployJohnH,41.80817,2/4/2021 18:25
12,-88.18407,192,LocalGovDeployMattB,41.96475,2/4/2021 18:25
0,-88.18508,192,LocalGovDeployMattB,41.9627,2/4/2021 18:25
5,-88.01103,178,LocalGovDeployMikeD,41.83115,2/4/2021 18:25
8,-88.01345,266,LocalGovDeployMikeD,41.8311,2/4/2021 18:25
6,-87.93978,176,LocalGovDeployChrisF2,41.97627,2/4/2021 18:26
9,-87.9398,178,LocalGovDeployChrisF2,41.97472,2/4/2021 18:26
0,-88.16723,178,LocalGovDeployJohnH,41.80458,2/4/2021 18:26
0,-88.16723,178,LocalGovDeployJohnH,41.80458,2/4/2021 18:26
0,-88.16723,178,LocalGovDeployJohnH,41.80458,2/4/2021 18:26
1,-88.18507,198,LocalGovDeployMattB,41.96267,2/4/2021 18:26
13,-88.1855,166,LocalGovDeployMattB,41.95892,2/4/2021 18:26
5,-88.01442,176,LocalGovDeployMikeD,41.83052,2/4/2021 18:26
1,-88.01428,4,LocalGovDeployMikeD,41.82998,2/4/2021 18:26
10,-87.93978,180,LocalGovDeployChrisF2,41.972,2/4/2021 18:27
11,-87.93973,178,LocalGovDeployChrisF2,41.9691,2/4/2021 18:27
0,-88.16727,204,LocalGovDeployJohnH,41.80428,2/4/2021 18:27
11,-88.18463,160,LocalGovDeployMattB,41.95698,2/4/2021 18:27
11,-88.18427,178,LocalGovDeployMattB,41.9525,2/4/2021 18:27
0,-88.0143,8,LocalGovDeployMikeD,41.83017,2/4/2021 18:27
0,-88.0143,8,LocalGovDeployMikeD,41.83017,2/4/2021 18:27
0,-88.0143,8,LocalGovDeployMikeD,41.83017,2/4/2021 18:27
0,-88.0143,8,LocalGovDeployMikeD,41.83017,2/4/2021 18:27
0,-88.0143,8,LocalGovDeployMikeD,41.83017,2/4/2021 18:27
0,-88.0143,8,LocalGovDeployMikeD,41.83017,2/4/2021 18:27
0,-88.0143,8,LocalGovDeployMikeD,41.83017,2/4/2021 18:27
0,-88.0143,8,LocalGovDeployMikeD,41.83017,2/4/2021 18:27
0,-88.0143,8,LocalGovDeployMikeD,41.83017,2/4/2021 18:27
0,-88.0143,8,LocalGovDeployMikeD,41.83017,2/4/2021 18:27
0,-88.0143,8,LocalGovDeployMikeD,41.83017,2/4/2021 18:27
0,-88.0143,8,LocalGovDeployMikeD,41.83017,2/4/2021 18:27
0,-88.0143,8,LocalGovDeployMikeD,41.83017,2/4/2021 18:27
11,-87.9397,178,LocalGovDeployChrisF2,41.96605,2/4/2021 18:28
11,-87.93973,178,LocalGovDeployChrisF2,41.96417,2/4/2021 18:28
9,-88.16728,178,LocalGovDeployJohnH,41.803,2/4/2021 18:28
1,-88.1673,182,LocalGovDeployJohnH,41.80182,2/4/2021 18:28
10,-88.16565,94,LocalGovDeployJohnH,41.80143,2/4/2021 18:28
1,-88.18422,86,LocalGovDeployMattB,41.95133,2/4/2021 18:28
1,-88.1841,336,LocalGovDeployMattB,41.95147,2/4/2021 18:28
0,-87.93972,170,LocalGovDeployChrisF2,41.96122,2/4/2021 18:29
0,-87.93972,170,LocalGovDeployChrisF2,41.96122,2/4/2021 18:29
9,-88.16248,90,LocalGovDeployJohnH,41.80117,2/4/2021 18:29
10,-88.15917,88,LocalGovDeployJohnH,41.8011,2/4/2021 18:29
14,-88.18413,354,LocalGovDeployMattB,41.95573,2/4/2021 18:29
6,-88.18503,336,LocalGovDeployMattB,41.95803,2/4/2021 18:29
3,-87.93968,176,LocalGovDeployChrisF2,41.96043,2/4/2021 18:30
1,-87.93968,154,LocalGovDeployChrisF2,41.96018,2/4/2021 18:30
11,-88.15558,86,LocalGovDeployJohnH,41.80125,2/4/2021 18:30
9,-88.15472,178,LocalGovDeployJohnH,41.80027,2/4/2021 18:30
11,-88.18528,14,LocalGovDeployMattB,41.96202,2/4/2021 18:30
13,-88.18432,20,LocalGovDeployMattB,41.964,2/4/2021 18:30
0,-87.9394,8,LocalGovDeployChrisF2,41.9599,2/4/2021 18:31
0,-87.93942,0,LocalGovDeployChrisF2,41.96,2/4/2021 18:31
13,-88.15475,180,LocalGovDeployJohnH,41.79608,2/4/2021 18:31
8,-88.15445,178,LocalGovDeployJohnH,41.79412,2/4/2021 18:31
10,-88.18378,0,LocalGovDeployMattB,41.9682,2/4/2021 18:31
13,-88.18373,0,LocalGovDeployMattB,41.97003,2/4/2021 18:31
2,-87.93943,0,LocalGovDeployChrisF2,41.96005,2/4/2021 18:32
12,-88.1545,180,LocalGovDeployJohnH,41.79082,2/4/2021 18:32
13,-88.15457,180,LocalGovDeployJohnH,41.7873,2/4/2021 18:32
7,-88.18363,358,LocalGovDeployMattB,41.97415,2/4/2021 18:32
10,-88.18365,0,LocalGovDeployMattB,41.97583,2/4/2021 18:32
10,-87.93955,356,LocalGovDeployChrisF2,41.96538,2/4/2021 18:33
10,-87.93955,356,LocalGovDeployChrisF2,41.96538,2/4/2021 18:33
13,-87.93962,358,LocalGovDeployChrisF2,41.96772,2/4/2021 18:33
0,-88.15453,178,LocalGovDeployJohnH,41.78608,2/4/2021 18:33
0,-88.15453,178,LocalGovDeployJohnH,41.78608,2/4/2021 18:33
13,-88.1836,0,LocalGovDeployMattB,41.97987,2/4/2021 18:33
12,-88.18357,358,LocalGovDeployMattB,41.98203,2/4/2021 18:33
0,-88.0143,8,LocalGovDeployMikeD,41.83017,2/4/2021 18:33
0,-88.0143,8,LocalGovDeployMikeD,41.83017,2/4/2021 18:33
0,-88.0143,8,LocalGovDeployMikeD,41.83017,2/4/2021 18:33
12,-87.93967,0,LocalGovDeployChrisF2,41.97255,2/4/2021 18:34
6,-87.93965,358,LocalGovDeployChrisF2,41.9738,2/4/2021 18:34
8,-88.15457,178,LocalGovDeployJohnH,41.78543,2/4/2021 18:34
5,-88.15498,312,LocalGovDeployJohnH,41.78363,2/4/2021 18:34
9,-88.18353,0,LocalGovDeployMattB,41.9861,2/4/2021 18:34
3,-88.18403,64,LocalGovDeployMattB,41.98755,2/4/2021 18:34
11,-87.93963,358,LocalGovDeployChrisF2,41.97725,2/4/2021 18:35
11,-87.93968,358,LocalGovDeployChrisF2,41.97935,2/4/2021 18:35
3,-88.15445,36,LocalGovDeployJohnH,41.7836,2/4/2021 18:35
11,-88.18163,88,LocalGovDeployMattB,41.9876,2/4/2021 18:35
11,-88.17573,88,LocalGovDeployMattB,41.98763,2/4/2021 18:35
1,-88.0143,354,LocalGovDeployMikeD,41.83018,2/4/2021 18:35
7,-88.01378,78,LocalGovDeployMikeD,41.83103,2/4/2021 18:35
12,-87.93973,358,LocalGovDeployChrisF2,41.98367,2/4/2021 18:36
12,-87.93977,358,LocalGovDeployChrisF2,41.98608,2/4/2021 18:36
0,-88.15447,0,LocalGovDeployJohnH,41.78552,2/4/2021 18:36
0,-88.15447,0,LocalGovDeployJohnH,41.78552,2/4/2021 18:36
0,-88.15447,0,LocalGovDeployJohnH,41.78552,2/4/2021 18:36
11,-88.17287,88,LocalGovDeployMattB,41.98763,2/4/2021 18:36
1,-88.16832,120,LocalGovDeployMattB,41.98752,2/4/2021 18:36
0,-88.0116,92,LocalGovDeployMikeD,41.83098,2/4/2021 18:36
4,-88.01113,88,LocalGovDeployMikeD,41.83098,2/4/2021 18:36
12,-87.93985,358,LocalGovDeployChrisF2,41.99088,2/4/2021 18:37
