scts,acquisitionTime,idDevice,originCode,latitude_,longitude_,altitude,dop,fixType,mortalityStatus,mainVoltage,backupVoltage,temperature,positionisValid
5/25/2021 3:40:00,5/25/2021 1:20:00,37526,Iridium,48.396410000000003,-92.997190000000003,335,3.800000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,27,valid
5/25/2021 3:40:00,5/25/2021 1:40:00,37526,Iridium,48.396120000000003,-92.997069999999994,385,4.200000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,26,valid
5/25/2021 3:40:00,5/25/2021 2:00:00,37526,Iridium,48.396230000000003,-92.997119999999995,363,2.200000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,25,valid
5/25/2021 3:40:00,5/25/2021 2:20:00,37526,Iridium,48.396230000000003,-92.997270000000000,379,2.000000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,24,valid
5/25/2021 3:40:00,5/25/2021 2:40:00,37526,Iridium,48.396200000000000,-92.997280000000003,364,2.600000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,23,valid
5/25/2021 3:40:00,5/25/2021 3:00:00,37526,Iridium,48.396270000000001,-92.997190000000003,365,3.000000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,23,valid
5/25/2021 3:40:00,5/25/2021 3:20:00,37526,Iridium,48.396270000000001,-92.997180000000000,341,4.600000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,24,valid
5/25/2021 3:40:00,5/25/2021 3:40:00,37526,Iridium,48.396299999999997,-92.997029999999995,378,3.600000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,25,valid
5/25/2021 23:41:00,5/25/2021 4:00:00,37526,Iridium,48.396279999999997,-92.997060000000005,381,3.400000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,26,valid
5/25/2021 23:41:00,5/25/2021 4:20:00,37526,Iridium,48.396270000000001,-92.997090000000000,362,3.400000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,26,valid
5/25/2021 23:41:00,5/25/2021 4:40:00,37526,Iridium,48.396250000000002,-92.997190000000003,364,1.600000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,24,valid
5/25/2021 23:41:00,5/25/2021 5:00:00,37526,Iridium,48.396329999999999,-92.997090000000000,370,3.800000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,23,valid
5/25/2021 23:41:00,5/25/2021 5:20:00,37526,Iridium,48.396369999999997,-92.997010000000003,368,3.000000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,23,valid
5/25/2021 23:41:00,5/25/2021 5:40:00,37526,Iridium,48.396259999999998,-92.997029999999995,363,2.600000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,23,valid
5/25/2021 23:41:00,5/25/2021 6:00:00,37526,Iridium,48.396320000000003,-92.997010000000003,365,2.000000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,23,valid
5/25/2021 23:41:00,5/25/2021 6:20:00,37526,Iridium,48.396360000000001,-92.996960000000001,364,1.800000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,23,valid
5/25/2021 23:41:00,5/25/2021 6:40:00,37526,Iridium,48.396389999999997,-92.996989999999997,367,2.600000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,23,valid
5/25/2021 23:41:00,5/25/2021 7:00:00,37526,Iridium,48.396459999999998,-92.997079999999997,359,2.200000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,23,valid
5/25/2021 23:41:00,5/25/2021 7:20:00,37526,Iridium,48.396400000000000,-92.996979999999994,378,1.800000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,22,valid
5/25/2021 23:41:00,5/25/2021 7:40:00,37526,Iridium,48.396389999999997,-92.997010000000003,370,2.800000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,22,valid
5/25/2021 23:41:00,5/25/2021 8:00:00,37526,Iridium,48.396349999999998,-92.997010000000003,365,2.600000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,22,valid
5/25/2021 23:41:00,5/25/2021 8:20:00,37526,Iridium,48.396349999999998,-92.997020000000006,354,1.800000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,22,valid
5/25/2021 23:41:00,5/25/2021 8:40:00,37526,Iridium,48.396230000000003,-92.997150000000005,348,2.800000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,23,valid
5/25/2021 23:41:00,5/25/2021 9:00:00,37526,Iridium,48.396400000000000,-92.997020000000006,393,2.200000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,23,valid
5/25/2021 23:41:00,5/25/2021 9:20:00,37526,Iridium,48.396360000000001,-92.997060000000005,367,2.000000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,24,valid
5/25/2021 23:41:00,5/25/2021 9:40:00,37526,Iridium,48.396329999999999,-92.997029999999995,370,2.000000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,22,valid
5/25/2021 23:41:00,5/25/2021 10:00:00,37526,Iridium,48.396320000000003,-92.996960000000001,349,2.000000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,21,valid
5/25/2021 23:41:00,5/25/2021 10:20:00,37526,Iridium,48.396369999999997,-92.997100000000003,357,1.600000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,21,valid
5/25/2021 23:41:00,5/25/2021 10:40:00,37526,Iridium,48.396380000000001,-92.997090000000000,379,1.600000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,21,valid
5/25/2021 23:41:00,5/25/2021 11:00:00,37526,Iridium,48.396270000000001,-92.996889999999993,382,2.400000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,22,valid
5/25/2021 23:41:00,5/25/2021 11:20:00,37526,Iridium,48.396270000000001,-92.997060000000005,373,2.200000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,22,valid
5/25/2021 23:41:00,5/25/2021 11:40:00,37526,Iridium,48.396290000000000,-92.996949999999998,376,2.400000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,22,valid
5/25/2021 15:42:00,5/25/2021 12:00:00,37526,Iridium,48.396340000000002,-92.997039999999998,355,3.600000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,22,valid
5/25/2021 15:42:00,5/25/2021 12:20:00,37526,Iridium,48.396419999999999,-92.997000000000000,393,3.600000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,23,valid
5/25/2021 15:42:00,5/25/2021 12:40:00,37526,Iridium,48.396349999999998,-92.997020000000006,354,3.600000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,23,valid
5/25/2021 15:42:00,5/25/2021 13:00:00,37526,Iridium,48.396430000000002,-92.996989999999997,370,2.800000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,23,valid
5/25/2021 15:42:00,5/25/2021 13:20:00,37526,Iridium,48.396459999999998,-92.996910000000000,364,3.200000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,24,valid
5/25/2021 15:42:00,5/25/2021 13:40:00,37526,Iridium,48.396400000000000,-92.996960000000001,363,2.600000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,25,valid
5/25/2021 15:42:00,5/25/2021 14:00:00,37526,Iridium,48.396340000000002,-92.997090000000000,374,1.600000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,26,valid
5/25/2021 15:42:00,5/25/2021 14:20:00,37526,Iridium,48.396459999999998,-92.996989999999997,365,1.600000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,26,valid
5/25/2021 15:42:00,5/25/2021 14:40:00,37526,Iridium,48.396430000000002,-92.996960000000001,360,2.600000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,27,valid
5/25/2021 15:42:00,5/25/2021 15:00:00,37526,Iridium,48.396400000000000,-92.997020000000006,366,3.200000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,28,valid
5/25/2021 15:42:00,5/25/2021 15:20:00,37526,Iridium,48.396369999999997,-92.996989999999997,358,3.800000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,29,valid
5/25/2021 15:42:00,5/25/2021 15:40:00,37526,Iridium,48.396439999999998,-92.996930000000006,367,3.000000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,29,valid
5/25/2021 23:40:00,5/25/2021 16:00:00,37526,Iridium,48.396369999999997,-92.996989999999997,365,3.800000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,29,valid
5/25/2021 23:40:00,5/25/2021 16:20:00,37526,Iridium,48.396410000000003,-92.996989999999997,367,3.600000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,30,valid
5/25/2021 23:40:00,5/25/2021 16:40:00,37526,Iridium,48.396450000000002,-92.997050000000002,358,4.200000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,31,valid
5/25/2021 23:40:00,5/25/2021 17:00:00,37526,Iridium,48.396490000000000,-92.997129999999999,362,4.400000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,31,valid
5/25/2021 23:40:00,5/25/2021 17:20:00,37526,Iridium,48.396479999999997,-92.996740000000003,390,4.600000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,28,valid
5/25/2021 23:40:00,5/25/2021 17:40:00,37526,Iridium,48.396430000000002,-92.996679999999998,381,4.800000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,28,valid
5/25/2021 23:40:00,5/25/2021 18:00:00,37526,Iridium,48.396410000000003,-92.996960000000001,364,3.000000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,28,valid
5/25/2021 23:40:00,5/25/2021 18:20:00,37526,Iridium,48.396459999999998,-92.996930000000006,367,3.000000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,30,valid
5/25/2021 23:40:00,5/25/2021 18:40:00,37526,Iridium,48.396439999999998,-92.996960000000001,380,3.000000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,29,valid
5/25/2021 23:40:00,5/25/2021 19:00:00,37526,Iridium,48.396430000000002,-92.996930000000006,381,3.200000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,30,valid
5/25/2021 23:40:00,5/25/2021 19:20:00,37526,Iridium,48.396430000000002,-92.996930000000006,390,3.000000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,30,valid
5/25/2021 23:40:00,5/25/2021 19:40:00,37526,Iridium,48.396250000000002,-92.997140000000002,372,1.600000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,31,valid
5/25/2021 23:40:00,5/25/2021 20:00:00,37526,Iridium,48.396320000000003,-92.997169999999997,376,2.800000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,31,valid
5/25/2021 23:40:00,5/25/2021 20:20:00,37526,Iridium,48.396419999999999,-92.997150000000005,363,6.400000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,30,valid
5/25/2021 23:40:00,5/25/2021 20:40:00,37526,Iridium,48.396279999999997,-92.997110000000006,375,7.200000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,30,valid
5/25/2021 23:40:00,5/25/2021 21:00:00,37526,Iridium,48.396329999999999,-92.997200000000007,367,2.800000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,30,valid
5/25/2021 23:40:00,5/25/2021 21:20:00,37526,Iridium,48.396250000000002,-92.997110000000006,372,3.000000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,29,valid
5/25/2021 23:40:00,5/25/2021 21:40:00,37526,Iridium,48.396299999999997,-92.997190000000003,373,3.000000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,30,valid
5/25/2021 23:40:00,5/25/2021 22:00:00,37526,Iridium,48.396310000000000,-92.997200000000007,356,3.400000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,29,valid
5/25/2021 23:40:00,5/25/2021 22:20:00,37526,Iridium,48.396360000000001,-92.997219999999999,375,3.000000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,29,valid
5/25/2021 23:40:00,5/25/2021 22:40:00,37526,Iridium,48.396329999999999,-92.997140000000002,375,3.200000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,27,valid
5/25/2021 23:40:00,5/25/2021 23:00:00,37526,Iridium,48.396329999999999,-92.997200000000007,367,3.600000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,26,valid
5/25/2021 23:40:00,5/25/2021 23:20:00,37526,Iridium,48.396329999999999,-92.997230000000002,359,3.400000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,25,valid
5/25/2021 23:40:00,5/25/2021 23:40:00,37526,Iridium,48.396349999999998,-92.997339999999994,365,3.200000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,26,valid
5/26/2021 15:40:00,5/26/2021 0:00:00,37526,Iridium,48.396299999999997,-92.997280000000003,373,3.600000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,27,valid
5/26/2021 15:40:00,5/26/2021 0:20:00,37526,Iridium,48.396279999999997,-92.997219999999999,361,4.600000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,27,valid
5/26/2021 15:40:00,5/26/2021 0:40:00,37526,Iridium,48.396310000000000,-92.997219999999999,371,2.600000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,28,valid
5/26/2021 15:40:00,5/26/2021 1:00:00,37526,Iridium,48.396239999999999,-92.997209999999995,374,2.200000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,30,valid
5/26/2021 15:40:00,5/26/2021 1:20:00,37526,Iridium,48.396259999999998,-92.997299999999996,368,2.000000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,30,valid
5/26/2021 15:40:00,5/26/2021 1:40:00,37526,Iridium,48.396369999999997,-92.997230000000002,360,1.600000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,27,valid
5/26/2021 15:40:00,5/26/2021 2:00:00,37526,Iridium,48.396360000000001,-92.997230000000002,359,4.600000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,24,valid
5/26/2021 15:40:00,5/26/2021 2:20:00,37526,Iridium,48.396329999999999,-92.997230000000002,359,4.000000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,23,valid
5/26/2021 15:40:00,5/26/2021 2:40:00,37526,Iridium,48.396270000000001,-92.997249999999994,357,3.000000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,22,valid
5/26/2021 15:40:00,5/26/2021 3:00:00,37526,Iridium,48.396160000000002,-92.997389999999996,333,3.000000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,21,valid
5/26/2021 15:40:00,5/26/2021 3:20:00,37526,Iridium,48.396259999999998,-92.997219999999999,368,4.400000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,23,valid
5/26/2021 15:40:00,5/26/2021 3:40:00,37526,Iridium,48.396299999999997,-92.997169999999997,364,3.600000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,23,valid
5/26/2021 7:41:00,5/26/2021 4:00:00,37526,Iridium,48.396259999999998,-92.997159999999994,377,5.800000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,23,valid
5/26/2021 7:41:00,5/26/2021 4:20:00,37526,Iridium,48.396299999999997,-92.997159999999994,375,4.200000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,22,valid
5/26/2021 7:41:00,5/26/2021 4:40:00,37526,Iridium,48.396250000000002,-92.997209999999995,372,3.200000000000000,3D Valid,Nothing Detected,3.440000000000000,3.680000000000000,21,valid
5/26/2021 7:41:00,5/26/2021 5:01:00,37526,Iridium,48.396279999999997,-92.997190000000003,370,3.600000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,20,valid
5/26/2021 7:41:00,5/26/2021 5:20:00,37526,Iridium,48.396320000000003,-92.997169999999997,368,3.000000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,20,valid
5/26/2021 7:41:00,5/26/2021 5:40:00,37526,Iridium,48.396470000000001,-92.997100000000003,369,2.400000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,21,valid
5/26/2021 7:41:00,5/26/2021 6:00:00,37526,Iridium,48.396270000000001,-92.997140000000002,368,2.800000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,19,valid
5/26/2021 7:41:00,5/26/2021 6:20:00,37526,Iridium,48.396279999999997,-92.997249999999994,370,2.600000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,18,valid
5/26/2021 7:41:00,5/26/2021 6:40:00,37526,Iridium,48.396270000000001,-92.997219999999999,360,2.800000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,18,valid
5/26/2021 7:41:00,5/26/2021 7:00:00,37526,Iridium,48.396279999999997,-92.997200000000007,361,2.400000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,19,valid
5/26/2021 7:41:00,5/26/2021 7:20:00,37526,Iridium,48.396239999999999,-92.997219999999999,365,2.200000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,19,valid
5/26/2021 7:41:00,5/26/2021 7:40:00,37526,Iridium,48.396200000000000,-92.997140000000002,369,2.800000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,19,valid
5/26/2021 11:41:00,5/26/2021 8:00:00,37526,Iridium,48.396299999999997,-92.997169999999997,367,2.200000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,19,valid
5/26/2021 11:41:00,5/26/2021 8:20:00,37526,Iridium,48.396329999999999,-92.997200000000007,367,2.200000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,19,valid
5/26/2021 11:41:00,5/26/2021 8:40:00,37526,Iridium,48.396270000000001,-92.997219999999999,365,2.200000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,19,valid
5/26/2021 11:41:00,5/26/2021 9:00:00,37526,Iridium,48.396270000000001,-92.997240000000005,339,8.000000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,19,valid
5/26/2021 11:41:00,5/26/2021 9:20:00,37526,Iridium,48.396310000000000,-92.997150000000005,353,4.800000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,18,valid
5/26/2021 11:41:00,5/26/2021 9:40:00,37526,Iridium,48.396299999999997,-92.997200000000007,361,3.800000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,18,valid
5/26/2021 11:41:00,5/26/2021 10:00:00,37526,Iridium,48.396279999999997,-92.997219999999999,370,4.400000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,18,valid
5/26/2021 11:41:00,5/26/2021 10:20:00,37526,Iridium,48.396259999999998,-92.997190000000003,368,9.199999999999999,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,18,valid
5/26/2021 11:41:00,5/26/2021 10:40:00,37526,Iridium,48.396299999999997,-92.997249999999994,364,1.800000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,18,valid
5/26/2021 11:41:00,5/26/2021 11:00:00,37526,Iridium,48.396270000000001,-92.997219999999999,365,2.600000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,17,valid
5/26/2021 11:41:00,5/26/2021 11:20:00,37526,Iridium,48.396259999999998,-92.997200000000007,353,4.400000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,16,valid
5/26/2021 11:41:00,5/26/2021 11:40:00,37526,Iridium,48.396279999999997,-92.997150000000005,337,4.000000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,16,valid
5/26/2021 15:40:00,5/26/2021 12:00:00,37526,Iridium,48.396259999999998,-92.997209999999995,398,4.200000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,17,valid
5/26/2021 15:40:00,5/26/2021 12:20:00,37526,Iridium,48.396329999999999,-92.997200000000007,364,5.000000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,17,valid
5/26/2021 15:40:00,5/26/2021 12:40:00,37526,Iridium,48.396310000000000,-92.997209999999995,383,3.200000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,17,valid
5/26/2021 15:40:00,5/26/2021 13:00:00,37526,Iridium,48.396259999999998,-92.997280000000003,366,2.800000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,17,valid
5/26/2021 15:40:00,5/26/2021 13:20:00,37526,Iridium,48.396279999999997,-92.997249999999994,370,3.400000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,17,valid
5/26/2021 15:40:00,5/26/2021 13:40:00,37526,Iridium,48.396259999999998,-92.997209999999995,374,2.600000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,17,valid
5/26/2021 15:40:00,5/26/2021 14:00:00,37526,Iridium,48.396299999999997,-92.997249999999994,378,2.400000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,18,valid
5/26/2021 15:40:00,5/26/2021 14:20:00,37526,Iridium,48.396279999999997,-92.997219999999999,373,1.600000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,18,valid
5/26/2021 15:40:00,5/26/2021 14:40:00,37526,Iridium,48.396200000000000,-92.997219999999999,348,2.400000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,19,valid
5/26/2021 15:40:00,5/26/2021 15:00:00,37526,Iridium,48.395730000000000,-92.994680000000002,365,3.000000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,19,valid
5/26/2021 15:40:00,5/26/2021 15:20:00,37526,Iridium,48.393189999999997,-92.991690000000006,349,3.400000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,18,valid
5/26/2021 15:40:00,5/26/2021 15:40:00,37526,Iridium,48.392170000000000,-92.990229999999997,355,2.400000000000000,3D Valid,Nothing Detected,3.360000000000000,3.680000000000000,18,valid
