SpeedMetersPerSecond,Location_Longitude,HeadingDegrees,VehicleId,Location_Latitude,ReportTimeDate
0,-88.14432,264,G 11,41.8655,2/4/2021 21:26
0,-88.14432,264,G 11,41.8655,2/4/2021 21:26
9,-88.17955,86,S 7,41.80735,2/4/2021 21:26
4,-88.1788,30,S 7,41.80745,2/4/2021 21:26
0,-88.14673,194,V1,41.86592,2/4/2021 21:26
0,-88.14673,194,V1,41.86592,2/4/2021 21:26
0,-88.14673,194,V1,41.86592,2/4/2021 21:26
0,-88.14673,194,V1,41.86592,2/4/2021 21:26
4,-88.1455,296,V2,41.86537,2/4/2021 21:26
0,-88.14608,330,V2,41.86575,2/4/2021 21:26
0,-88.14608,330,V2,41.86575,2/4/2021 21:26
0,-88.14608,330,V2,41.86575,2/4/2021 21:26
0,-88.14608,330,V2,41.86575,2/4/2021 21:26
0,-88.14608,330,V2,41.86575,2/4/2021 21:26
10,-88.17637,54,S 2,41.80997,2/4/2021 21:27
10,-88.17507,20,S 2,41.8114,2/4/2021 21:27
0,-88.1452,0,S 5,41.86533,2/4/2021 21:27
1,-88.14533,256,S 5,41.86533,2/4/2021 21:27
1,-88.14533,256,S 5,41.86533,2/4/2021 21:27
0,-88.1461,142,S 6,41.8651,2/4/2021 21:27
0,-88.1461,142,S 6,41.8651,2/4/2021 21:27
0,-88.1461,142,S 6,41.8651,2/4/2021 21:27
0,-88.1461,142,S 6,41.8651,2/4/2021 21:27
9,-88.17635,52,S 7,41.81003,2/4/2021 21:27
10,-88.17508,20,S 7,41.81142,2/4/2021 21:27
11,-88.1732,14,S 2,41.81522,2/4/2021 21:28
0,-88.14585,262,S 3,41.86528,2/4/2021 21:28
0,-88.14585,262,S 3,41.86528,2/4/2021 21:28
0,-88.14585,262,S 3,41.86528,2/4/2021 21:28
0,-88.14585,262,S 3,41.86528,2/4/2021 21:28
0,-88.14585,262,S 3,41.86528,2/4/2021 21:28
0,-88.14585,262,S 3,41.86528,2/4/2021 21:28
0,-88.14585,262,S 3,41.86528,2/4/2021 21:28
0,-88.14585,262,S 3,41.86528,2/4/2021 21:28
0,-88.14585,262,S 3,41.86528,2/4/2021 21:28
0,-88.14585,262,S 3,41.86528,2/4/2021 21:28
0,-88.14585,262,S 3,41.86528,2/4/2021 21:28
0,-88.14585,262,S 3,41.86528,2/4/2021 21:28
0,-88.14585,262,S 3,41.86528,2/4/2021 21:28
0,-88.14585,262,S 3,41.86528,2/4/2021 21:28
0,-88.14585,262,S 3,41.86528,2/4/2021 21:28
0,-88.146,252,S 4,41.86523,2/4/2021 21:28
0,-88.146,252,S 4,41.86523,2/4/2021 21:28
0,-88.146,252,S 4,41.86523,2/4/2021 21:28
0,-88.146,252,S 4,41.86523,2/4/2021 21:28
0,-88.146,252,S 4,41.86523,2/4/2021 21:28
0,-88.146,252,S 4,41.86523,2/4/2021 21:28
0,-88.146,252,S 4,41.86523,2/4/2021 21:28
0,-88.146,252,S 4,41.86523,2/4/2021 21:28
0,-88.146,252,S 4,41.86523,2/4/2021 21:28
0,-88.14538,170,S 5,41.86532,2/4/2021 21:28
0,-88.14538,170,S 5,41.86532,2/4/2021 21:28
0,-88.14538,170,S 5,41.86532,2/4/2021 21:28
12,-88.17317,12,S 7,41.81535,2/4/2021 21:28
1,-88.14673,182,V1,41.86588,2/4/2021 21:28
0,-88.14675,168,V1,41.8658,2/4/2021 21:28
0,-88.14675,168,V1,41.8658,2/4/2021 21:28
0,-88.14675,168,V1,41.8658,2/4/2021 21:28
2,-88.17233,60,S 2,41.8176,2/4/2021 21:29
8,-88.17072,110,S 2,41.81725,2/4/2021 21:29
8,-88.17072,110,S 2,41.81725,2/4/2021 21:29
8,-88.17072,110,S 2,41.81725,2/4/2021 21:29
8,-88.17072,110,S 2,41.81725,2/4/2021 21:29
8,-88.17072,110,S 2,41.81725,2/4/2021 21:29
3,-88.14597,316,G 10,41.8656,2/4/2021 21:29
0,-88.14618,316,G 10,41.8659,2/4/2021 21:29
0,-88.14618,316,G 10,41.8659,2/4/2021 21:29
0,-88.14618,316,G 10,41.8659,2/4/2021 21:29
0,-88.14618,316,G 10,41.8659,2/4/2021 21:29
0,-88.14618,316,G 10,41.8659,2/4/2021 21:29
0,-88.14618,316,G 10,41.8659,2/4/2021 21:29
3,-88.17217,110,S 7,41.81765,2/4/2021 21:29
7,-88.17083,108,S 7,41.81728,2/4/2021 21:29
2,-88.16818,10,S 7,41.81675,2/4/2021 21:29
0,-88.1463,282,V2,41.866,2/4/2021 21:29
0,-88.1463,282,V2,41.866,2/4/2021 21:29
0,-88.1463,282,V2,41.866,2/4/2021 21:29
0,-88.1463,282,V2,41.866,2/4/2021 21:29
0,-88.1463,282,V2,41.866,2/4/2021 21:29
0,-88.1463,282,V2,41.866,2/4/2021 21:29
0,-88.14662,0,V3,41.86607,2/4/2021 21:29
0,-88.14662,0,V3,41.86607,2/4/2021 21:29
0,-88.14662,0,V3,41.86607,2/4/2021 21:29
0,-88.14662,0,V3,41.86607,2/4/2021 21:29
0,-88.14662,0,V3,41.86607,2/4/2021 21:29
0,-88.14662,0,V3,41.86607,2/4/2021 21:29
0,-88.14535,0,S 5,41.86527,2/4/2021 21:30
12,-88.16832,356,S 7,41.81825,2/4/2021 21:30
13,-88.16843,358,S 7,41.82263,2/4/2021 21:30
0,-88.14673,172,V1,41.86562,2/4/2021 21:30
0,-88.14673,172,V1,41.86562,2/4/2021 21:30
0,-88.14673,172,V1,41.86562,2/4/2021 21:30
0,-88.14673,172,V1,41.86562,2/4/2021 21:30
0,-88.16817,0,S 2,41.82987,2/4/2021 21:31
0,-88.16817,0,S 2,41.82987,2/4/2021 21:31
16,-88.16835,0,S 7,41.82552,2/4/2021 21:31
0,-88.16818,2,S 7,41.82998,2/4/2021 21:31
0,-88.16818,2,S 7,41.82998,2/4/2021 21:31
3,-88.16817,0,S 2,41.8299,2/4/2021 21:32
0,-88.14628,308,G 10,41.86597,2/4/2021 21:32
11,-88.16818,356,S 7,41.83132,2/4/2021 21:32
0,-88.1456,96,V1,41.86548,2/4/2021 21:32
4,-88.14495,48,V1,41.86537,2/4/2021 21:32
0,-88.14642,278,V2,41.86602,2/4/2021 21:32
0,-88.14642,278,V2,41.86602,2/4/2021 21:32
0,-88.14677,206,V3,41.86597,2/4/2021 21:32
0,-88.14677,206,V3,41.86597,2/4/2021 21:32
15,-88.16888,344,S 2,41.83387,2/4/2021 21:33
17,-88.1697,348,S 2,41.83665,2/4/2021 21:33
0,-88.14615,0,S 4,41.8648,2/4/2021 21:33
0,-88.14615,0,S 4,41.8648,2/4/2021 21:33
0,-88.14615,0,S 4,41.8648,2/4/2021 21:33
0,-88.14615,0,S 4,41.8648,2/4/2021 21:33
1,-88.1463,274,G 10,41.86598,2/4/2021 21:33
0,-88.14638,284,G 10,41.86602,2/4/2021 21:33
0,-88.14638,284,G 10,41.86602,2/4/2021 21:33
0,-88.14638,284,G 10,41.86602,2/4/2021 21:33
0,-88.14638,284,G 10,41.86602,2/4/2021 21:33
0,-88.14638,284,G 10,41.86602,2/4/2021 21:33
15,-88.1688,346,S 7,41.8337,2/4/2021 21:33
17,-88.1704,348,S 7,41.83943,2/4/2021 21:33
5,-88.14373,280,V1,41.86547,2/4/2021 21:33
0,-88.14408,112,V1,41.86552,2/4/2021 21:33
0,-88.14408,112,V1,41.86552,2/4/2021 21:33
0,-88.14408,112,V1,41.86552,2/4/2021 21:33
0,-88.14657,236,V2,41.86602,2/4/2021 21:33
0,-88.14657,236,V2,41.86602,2/4/2021 21:33
0,-88.14657,236,V2,41.86602,2/4/2021 21:33
0,-88.14657,236,V2,41.86602,2/4/2021 21:33
0,-88.14657,236,V2,41.86602,2/4/2021 21:33
0,-88.14657,236,V2,41.86602,2/4/2021 21:33
0,-88.14657,236,V2,41.86602,2/4/2021 21:33
0,-88.14657,236,V2,41.86602,2/4/2021 21:33
0,-88.14657,236,V2,41.86602,2/4/2021 21:33
0,-88.14657,236,V2,41.86602,2/4/2021 21:33
0,-88.14657,236,V2,41.86602,2/4/2021 21:33
0,-88.1468,174,V3,41.86587,2/4/2021 21:33
0,-88.1468,174,V3,41.86587,2/4/2021 21:33
0,-88.1468,174,V3,41.86587,2/4/2021 21:33
0,-88.1468,174,V3,41.86587,2/4/2021 21:33
0,-88.1468,174,V3,41.86587,2/4/2021 21:33
15,-88.1686,38,S 2,41.84492,2/4/2021 21:34
0,-88.14618,0,S 4,41.86482,2/4/2021 21:34
0,-88.14538,0,S 5,41.8656,2/4/2021 21:34
1,-88.14542,0,S 5,41.86525,2/4/2021 21:34
16,-88.17082,12,S 7,41.84253,2/4/2021 21:34
15,-88.16657,36,S 7,41.84692,2/4/2021 21:34
14,-88.1643,22,S 2,41.84922,2/4/2021 21:35
16,-88.16305,18,S 2,41.85197,2/4/2021 21:35
16,-88.16305,18,S 2,41.85197,2/4/2021 21:35
2,-88.14607,220,S 3,41.86522,2/4/2021 21:35
3,-88.1461,20,S 4,41.86498,2/4/2021 21:35
0,-88.14622,0,S 4,41.86508,2/4/2021 21:35
0,-88.1457,0,S 5,41.86528,2/4/2021 21:35
1,-88.14435,272,G 11,41.8655,2/4/2021 21:35
0,-88.14447,268,G 11,41.8655,2/4/2021 21:35
0,-88.14447,268,G 11,41.8655,2/4/2021 21:35
0,-88.14447,268,G 11,41.8655,2/4/2021 21:35
0,-88.14447,268,G 11,41.8655,2/4/2021 21:35
0,-88.14447,268,G 11,41.8655,2/4/2021 21:35
0,-88.14447,268,G 11,41.8655,2/4/2021 21:35
0,-88.14447,268,G 11,41.8655,2/4/2021 21:35
0,-88.14447,268,G 11,41.8655,2/4/2021 21:35
0,-88.14447,268,G 11,41.8655,2/4/2021 21:35
0,-88.14447,268,G 11,41.8655,2/4/2021 21:35
14,-88.16448,26,S 7,41.84898,2/4/2021 21:35
14,-88.16205,18,S 7,41.85445,2/4/2021 21:35
0,-88.14423,266,V1,41.8655,2/4/2021 21:35
0,-88.14423,266,V1,41.8655,2/4/2021 21:35
0,-88.14423,266,V1,41.8655,2/4/2021 21:35
0,-88.14423,266,V1,41.8655,2/4/2021 21:35
0,-88.14423,266,V1,41.8655,2/4/2021 21:35
0,-88.14423,266,V1,41.8655,2/4/2021 21:35
0,-88.14423,266,V1,41.8655,2/4/2021 21:35
0,-88.14423,266,V1,41.8655,2/4/2021 21:35
0,-88.14423,266,V1,41.8655,2/4/2021 21:35
0,-88.14423,266,V1,41.8655,2/4/2021 21:35
0,-88.14423,266,V1,41.8655,2/4/2021 21:35
0,-88.14423,266,V1,41.8655,2/4/2021 21:35
0,-88.14423,266,V1,41.8655,2/4/2021 21:35
0,-88.14423,266,V1,41.8655,2/4/2021 21:35
0,-88.14423,266,V1,41.8655,2/4/2021 21:35
0,-88.14423,266,V1,41.8655,2/4/2021 21:35
0,-88.14423,266,V1,41.8655,2/4/2021 21:35
0,-88.14423,266,V1,41.8655,2/4/2021 21:35
0,-88.14423,266,V1,41.8655,2/4/2021 21:35
0,-88.14423,266,V1,41.8655,2/4/2021 21:35
0,-88.14423,266,V1,41.8655,2/4/2021 21:35
0,-88.14423,266,V1,41.8655,2/4/2021 21:35
0,-88.14677,178,V3,41.86562,2/4/2021 21:35
0,-88.14677,178,V3,41.86562,2/4/2021 21:35
0,-88.14677,178,V3,41.86562,2/4/2021 21:35
0,-88.14677,178,V3,41.86562,2/4/2021 21:35
15,-88.15765,90,S 2,41.85692,2/4/2021 21:36
0,-88.14598,100,S 3,41.86462,2/4/2021 21:36
0,-88.14598,100,S 3,41.86462,2/4/2021 21:36
1,-88.14618,0,S 4,41.86492,2/4/2021 21:36
0,-88.14595,0,S 5,41.8652,2/4/2021 21:36
0,-88.14595,0,S 5,41.8652,2/4/2021 21:36
0,-88.14595,0,S 5,41.8652,2/4/2021 21:36
0,-88.14595,0,S 5,41.8652,2/4/2021 21:36
0,-88.14595,0,S 5,41.8652,2/4/2021 21:36
0,-88.14595,0,S 5,41.8652,2/4/2021 21:36
0,-88.14595,0,S 5,41.8652,2/4/2021 21:36
0,-88.14595,0,S 5,41.8652,2/4/2021 21:36
0,-88.14595,0,S 5,41.8652,2/4/2021 21:36
0,-88.14595,0,S 5,41.8652,2/4/2021 21:36
0,-88.14595,0,S 5,41.8652,2/4/2021 21:36
0,-88.14595,0,S 5,41.8652,2/4/2021 21:36
0,-88.14595,0,S 5,41.8652,2/4/2021 21:36
0,-88.14595,0,S 5,41.8652,2/4/2021 21:36
0,-88.14645,262,G 10,41.86603,2/4/2021 21:36
0,-88.14645,262,G 10,41.86603,2/4/2021 21:36
0,-88.14645,262,G 10,41.86603,2/4/2021 21:36
0,-88.14645,262,G 10,41.86603,2/4/2021 21:36
0,-88.14645,262,G 10,41.86603,2/4/2021 21:36
1,-88.16088,28,S 7,41.85682,2/4/2021 21:36
13,-88.15798,90,S 7,41.85693,2/4/2021 21:36
14,-88.15395,88,S 2,41.85703,2/4/2021 21:37
14,-88.15395,88,S 2,41.85703,2/4/2021 21:37
0,-88.14587,0,S 4,41.86492,2/4/2021 21:37
0,-88.14587,0,S 4,41.86492,2/4/2021 21:37
0,-88.14587,0,S 4,41.86492,2/4/2021 21:37
0,-88.14587,0,S 4,41.86492,2/4/2021 21:37
0,-88.14587,0,S 4,41.86492,2/4/2021 21:37
0,-88.14587,0,S 4,41.86492,2/4/2021 21:37
14,-88.15452,88,S 7,41.857,2/4/2021 21:37
15,-88.14728,86,S 7,41.85715,2/4/2021 21:37
0,-88.14313,98,S 2,41.8575,2/4/2021 21:38
10,-88.14258,0,S 2,41.85818,2/4/2021 21:38
0,-88.14663,242,G 10,41.866,2/4/2021 21:38
0,-88.14663,242,G 10,41.866,2/4/2021 21:38
0,-88.14663,242,G 10,41.866,2/4/2021 21:38
0,-88.14663,242,G 10,41.866,2/4/2021 21:38
0,-88.14663,242,G 10,41.866,2/4/2021 21:38
0,-88.14297,86,S 7,41.85755,2/4/2021 21:38
14,-88.14255,0,S 7,41.85973,2/4/2021 21:38
0,-88.14668,198,V2,41.8659,2/4/2021 21:38
0,-88.14668,198,V2,41.8659,2/4/2021 21:38
0,-88.14668,198,V2,41.8659,2/4/2021 21:38
0,-88.14668,198,V2,41.8659,2/4/2021 21:38
0,-88.14668,198,V2,41.8659,2/4/2021 21:38
3,-88.14608,132,V3,41.86532,2/4/2021 21:38
0,-88.14572,260,V3,41.86527,2/4/2021 21:38
0,-88.14572,260,V3,41.86527,2/4/2021 21:38
0,-88.14572,260,V3,41.86527,2/4/2021 21:38
0,-88.14572,260,V3,41.86527,2/4/2021 21:38
0,-88.14572,260,V3,41.86527,2/4/2021 21:38
0,-88.14572,260,V3,41.86527,2/4/2021 21:38
0,-88.14572,260,V3,41.86527,2/4/2021 21:38
0,-88.14572,260,V3,41.86527,2/4/2021 21:38
0,-88.14572,260,V3,41.86527,2/4/2021 21:38
0,-88.14572,260,V3,41.86527,2/4/2021 21:38
0,-88.14572,260,V3,41.86527,2/4/2021 21:38
0,-88.14572,260,V3,41.86527,2/4/2021 21:38
0,-88.14572,260,V3,41.86527,2/4/2021 21:38
0,-88.14572,260,V3,41.86527,2/4/2021 21:38
0,-88.14572,260,V3,41.86527,2/4/2021 21:38
0,-88.14572,260,V3,41.86527,2/4/2021 21:38
0,-88.14572,260,V3,41.86527,2/4/2021 21:38
0,-88.14572,260,V3,41.86527,2/4/2021 21:38
0,-88.14572,260,V3,41.86527,2/4/2021 21:38
0,-88.14572,260,V3,41.86527,2/4/2021 21:38
0,-88.14572,260,V3,41.86527,2/4/2021 21:38
15,-88.14255,358,S 2,41.86058,2/4/2021 21:39
3,-88.14333,298,S 2,41.86545,2/4/2021 21:39
14,-88.14258,0,S 7,41.8625,2/4/2021 21:39
4,-88.14332,300,S 7,41.86545,2/4/2021 21:39
2,-88.14442,262,S 2,41.86538,2/4/2021 21:40
3,-88.14588,272,S 2,41.86547,2/4/2021 21:40
1,-88.14502,272,S 1,41.86535,2/4/2021 21:40
0,-88.14463,272,G 11,41.8655,2/4/2021 21:40
0,-88.14463,272,G 11,41.8655,2/4/2021 21:40
0,-88.14463,272,G 11,41.8655,2/4/2021 21:40
0,-88.14463,272,G 11,41.8655,2/4/2021 21:40
0,-88.14463,272,G 11,41.8655,2/4/2021 21:40
0,-88.14463,272,G 11,41.8655,2/4/2021 21:40
0,-88.14463,272,G 11,41.8655,2/4/2021 21:40
0,-88.14463,272,G 11,41.8655,2/4/2021 21:40
0,-88.14463,272,G 11,41.8655,2/4/2021 21:40
0,-88.14463,272,G 11,41.8655,2/4/2021 21:40
0,-88.14463,272,G 11,41.8655,2/4/2021 21:40
0,-88.14463,272,G 11,41.8655,2/4/2021 21:40
2,-88.14502,272,S 7,41.86535,2/4/2021 21:40
3,-88.14612,214,S 7,41.86543,2/4/2021 21:40
2,-88.14612,172,S 2,41.86512,2/4/2021 21:41
0,-88.14603,160,S 2,41.86465,2/4/2021 21:41
0,-88.14603,160,S 2,41.86465,2/4/2021 21:41
0,-88.14603,160,S 2,41.86465,2/4/2021 21:41
0,-88.14603,160,S 2,41.86465,2/4/2021 21:41
0,-88.14603,160,S 2,41.86465,2/4/2021 21:41
0,-88.14653,260,S 1,41.86607,2/4/2021 21:41
0,-88.14653,260,S 1,41.86607,2/4/2021 21:41
0,-88.14653,260,S 1,41.86607,2/4/2021 21:41
0,-88.14653,260,S 1,41.86607,2/4/2021 21:41
0,-88.14653,260,S 1,41.86607,2/4/2021 21:41
0,-88.14653,260,S 1,41.86607,2/4/2021 21:41
0,-88.14653,260,S 1,41.86607,2/4/2021 21:41
0,-88.1467,202,G 10,41.86582,2/4/2021 21:41
0,-88.1467,202,G 10,41.86582,2/4/2021 21:41
0,-88.1467,202,G 10,41.86582,2/4/2021 21:41
0,-88.1467,202,G 10,41.86582,2/4/2021 21:41
0,-88.1467,202,G 10,41.86582,2/4/2021 21:41
0,-88.14602,184,S 7,41.86443,2/4/2021 21:41
0,-88.14602,184,S 7,41.86443,2/4/2021 21:41
0,-88.14602,184,S 7,41.86443,2/4/2021 21:41
0,-88.14602,184,S 7,41.86443,2/4/2021 21:41
0,-88.14602,184,S 7,41.86443,2/4/2021 21:41
0,-88.14602,184,S 7,41.86443,2/4/2021 21:41
0,-88.14602,184,S 7,41.86443,2/4/2021 21:41
0,-88.14673,164,V2,41.86568,2/4/2021 21:41
0,-88.14673,164,V2,41.86568,2/4/2021 21:41
0,-88.14673,164,V2,41.86568,2/4/2021 21:41
0,-88.14673,164,V2,41.86568,2/4/2021 21:41
1,-88.14602,266,S 5,41.86525,2/4/2021 21:42
1,-88.14588,116,S 5,41.86552,2/4/2021 21:43
2,-88.145,90,S 5,41.86537,2/4/2021 21:43
1,-88.14672,190,G 10,41.86575,2/4/2021 21:43
0,-88.14602,102,V2,41.86508,2/4/2021 21:43
0,-88.14602,102,V2,41.86508,2/4/2021 21:43
0,-88.14665,228,S 1,41.866,2/4/2021 21:44
0,-88.14665,228,S 1,41.866,2/4/2021 21:44
0,-88.14665,228,S 1,41.866,2/4/2021 21:44
0,-88.14665,228,S 1,41.866,2/4/2021 21:44
0,-88.14665,228,S 1,41.866,2/4/2021 21:44
3,-88.14362,86,S 5,41.86545,2/4/2021 21:44
6,-88.143,168,S 5,41.86427,2/4/2021 21:44
0,-88.14673,178,G 10,41.8656,2/4/2021 21:44
0,-88.14673,178,G 10,41.8656,2/4/2021 21:44
0,-88.14673,178,G 10,41.8656,2/4/2021 21:44
1,-88.14592,84,V2,41.86507,2/4/2021 21:44
13,-88.1427,178,S 5,41.86145,2/4/2021 21:45
7,-88.14275,178,S 5,41.85817,2/4/2021 21:45
1,-88.146,184,S 7,41.86443,2/4/2021 21:45
2,-88.14665,330,S 7,41.86437,2/4/2021 21:45
0,-88.14673,354,S 7,41.86473,2/4/2021 21:45
0,-88.14673,354,S 7,41.86473,2/4/2021 21:45
0,-88.14673,354,S 7,41.86473,2/4/2021 21:45
0,-88.14673,354,S 7,41.86473,2/4/2021 21:45
0,-88.14673,354,S 7,41.86473,2/4/2021 21:45
0,-88.14673,354,S 7,41.86473,2/4/2021 21:45
0,-88.14673,354,S 7,41.86473,2/4/2021 21:45
0,-88.14673,354,S 7,41.86473,2/4/2021 21:45
1,-88.14673,192,S 1,41.86593,2/4/2021 21:46
7,-88.14208,84,S 5,41.8576,2/4/2021 21:46
2,-88.1466,112,G 10,41.86548,2/4/2021 21:46
0,-88.14605,104,G 10,41.86505,2/4/2021 21:46
0,-88.14605,104,G 10,41.86505,2/4/2021 21:46
9,-88.14577,290,G 11,41.86552,2/4/2021 21:46
0,-88.14653,262,G 11,41.86605,2/4/2021 21:46
0,-88.14463,268,V1,41.86545,2/4/2021 21:46
0,-88.14463,268,V1,41.86545,2/4/2021 21:46
0,-88.14463,268,V1,41.86545,2/4/2021 21:46
0,-88.14463,268,V1,41.86545,2/4/2021 21:46
0,-88.14463,268,V1,41.86545,2/4/2021 21:46
0,-88.14463,268,V1,41.86545,2/4/2021 21:46
0,-88.14463,268,V1,41.86545,2/4/2021 21:46
0,-88.14463,268,V1,41.86545,2/4/2021 21:46
0,-88.14463,268,V1,41.86545,2/4/2021 21:46
0,-88.14463,268,V1,41.86545,2/4/2021 21:46
0,-88.14673,164,S 1,41.86585,2/4/2021 21:47
0,-88.14673,164,S 1,41.86585,2/4/2021 21:47
0,-88.14673,164,S 1,41.86585,2/4/2021 21:47
0,-88.14673,164,S 1,41.86585,2/4/2021 21:47
0,-88.14673,164,S 1,41.86585,2/4/2021 21:47
0,-88.14673,164,S 1,41.86585,2/4/2021 21:47
15,-88.13708,84,S 5,41.85792,2/4/2021 21:47
15,-88.13125,86,S 5,41.8583,2/4/2021 21:47
0,-88.14567,100,G 10,41.86505,2/4/2021 21:47
0,-88.14567,100,G 10,41.86505,2/4/2021 21:47
0,-88.14567,100,G 10,41.86505,2/4/2021 21:47
0,-88.14567,100,G 10,41.86505,2/4/2021 21:47
0,-88.14567,100,G 10,41.86505,2/4/2021 21:47
0,-88.14567,100,G 10,41.86505,2/4/2021 21:47
0,-88.14567,100,G 10,41.86505,2/4/2021 21:47
0,-88.14567,100,G 10,41.86505,2/4/2021 21:47
0,-88.14567,100,G 10,41.86505,2/4/2021 21:47
0,-88.14567,100,G 10,41.86505,2/4/2021 21:47
0,-88.14567,100,G 10,41.86505,2/4/2021 21:47
0,-88.14567,100,G 10,41.86505,2/4/2021 21:47
0,-88.14567,100,G 10,41.86505,2/4/2021 21:47
0,-88.14567,100,G 10,41.86505,2/4/2021 21:47
0,-88.14567,100,G 10,41.86505,2/4/2021 21:47
0,-88.14567,100,G 10,41.86505,2/4/2021 21:47
0,-88.14567,100,G 10,41.86505,2/4/2021 21:47
0,-88.14567,100,G 10,41.86505,2/4/2021 21:47
0,-88.14567,100,G 10,41.86505,2/4/2021 21:47
0,-88.14567,100,G 10,41.86505,2/4/2021 21:47
0,-88.14567,100,G 10,41.86505,2/4/2021 21:47
0,-88.14567,100,G 10,41.86505,2/4/2021 21:47
0,-88.14567,100,G 10,41.86505,2/4/2021 21:47
0,-88.14567,100,G 10,41.86505,2/4/2021 21:47
0,-88.14567,100,G 10,41.86505,2/4/2021 21:47
0,-88.14567,100,G 10,41.86505,2/4/2021 21:47
0,-88.14567,100,G 10,41.86505,2/4/2021 21:47
0,-88.14567,100,G 10,41.86505,2/4/2021 21:47
0,-88.1454,106,G 10,41.8649,2/4/2021 21:47
0,-88.1454,106,G 10,41.8649,2/4/2021 21:47
0,-88.14667,216,G 11,41.86598,2/4/2021 21:47
0,-88.14667,216,G 11,41.86598,2/4/2021 21:47
0,-88.14667,216,G 11,41.86598,2/4/2021 21:47
0,-88.14667,216,G 11,41.86598,2/4/2021 21:47
0,-88.14667,216,G 11,41.86598,2/4/2021 21:47
0,-88.14667,216,G 11,41.86598,2/4/2021 21:47
17,-88.1251,88,S 5,41.85847,2/4/2021 21:48
16,-88.11873,88,S 5,41.85855,2/4/2021 21:48
1,-88.1163,90,S 5,41.8586,2/4/2021 21:48
9,-88.11267,86,S 5,41.85863,2/4/2021 21:49
1,-88.14682,344,S 7,41.86485,2/4/2021 21:49
1,-88.14508,84,V3,41.86537,2/4/2021 21:49
1,-88.14357,100,V3,41.86598,2/4/2021 21:49
0,-88.14673,166,S 1,41.86568,2/4/2021 21:50
0,-88.14673,166,S 1,41.86568,2/4/2021 21:50
0,-88.14673,166,S 1,41.86568,2/4/2021 21:50
0,-88.14673,166,S 1,41.86568,2/4/2021 21:50
13,-88.10723,86,S 5,41.85873,2/4/2021 21:50
6,-88.10282,88,S 5,41.8588,2/4/2021 21:50
13,-88.10235,174,S 5,41.85683,2/4/2021 21:50
0,-88.1467,186,G 11,41.86587,2/4/2021 21:50
0,-88.1467,186,G 11,41.86587,2/4/2021 21:50
0,-88.1467,186,G 11,41.86587,2/4/2021 21:50
0,-88.1467,186,G 11,41.86587,2/4/2021 21:50
1,-88.1462,122,S 7,41.8652,2/4/2021 21:50
0,-88.14603,108,S 7,41.86507,2/4/2021 21:50
0,-88.14603,108,S 7,41.86507,2/4/2021 21:50
0,-88.14603,108,S 7,41.86507,2/4/2021 21:50
0,-88.14428,268,V3,41.86552,2/4/2021 21:50
0,-88.14428,268,V3,41.86552,2/4/2021 21:50
0,-88.14428,268,V3,41.86552,2/4/2021 21:50
15,-88.10192,174,S 5,41.85262,2/4/2021 21:51
16,-88.10175,178,S 5,41.84832,2/4/2021 21:51
1,-88.14465,264,V1,41.86545,2/4/2021 21:51
1,-88.14435,264,V3,41.86557,2/4/2021 21:51
0,-88.14448,268,V3,41.86555,2/4/2021 21:51
0,-88.14448,268,V3,41.86555,2/4/2021 21:51
0,-88.14448,268,V3,41.86555,2/4/2021 21:51
0,-88.14448,268,V3,41.86555,2/4/2021 21:51
0,-88.14448,268,V3,41.86555,2/4/2021 21:51
0,-88.14448,268,V3,41.86555,2/4/2021 21:51
0,-88.14448,268,V3,41.86555,2/4/2021 21:51
0,-88.14448,268,V3,41.86555,2/4/2021 21:51
0,-88.14622,174,S 1,41.86473,2/4/2021 21:52
0,-88.14622,174,S 1,41.86473,2/4/2021 21:52
0,-88.14622,174,S 1,41.86473,2/4/2021 21:52
0,-88.14622,174,S 1,41.86473,2/4/2021 21:52
0,-88.14622,174,S 1,41.86473,2/4/2021 21:52
16,-88.10168,180,S 5,41.83993,2/4/2021 21:52
1,-88.1467,174,G 11,41.86585,2/4/2021 21:52
3,-88.14615,144,V1,41.86512,2/4/2021 21:52
0,-88.14603,124,V1,41.86505,2/4/2021 21:52
0,-88.14603,124,V1,41.86505,2/4/2021 21:52
0,-88.14603,124,V1,41.86505,2/4/2021 21:52
0,-88.14603,124,V1,41.86505,2/4/2021 21:52
0,-88.14603,124,V1,41.86505,2/4/2021 21:52
0,-88.14603,124,V1,41.86505,2/4/2021 21:52
0,-88.14603,124,V1,41.86505,2/4/2021 21:52
0,-88.14603,124,V1,41.86505,2/4/2021 21:52
0,-88.14603,124,V1,41.86505,2/4/2021 21:52
0,-88.14603,124,V1,41.86505,2/4/2021 21:52
18,-88.10188,188,S 5,41.83523,2/4/2021 21:53
17,-88.1043,204,S 5,41.83073,2/4/2021 21:53
0,-88.14675,174,G 11,41.8656,2/4/2021 21:53
0,-88.14675,174,G 11,41.8656,2/4/2021 21:53
0,-88.14675,174,G 11,41.8656,2/4/2021 21:53
15,-88.10683,202,S 5,41.82647,2/4/2021 21:54
13,-88.1088,196,S 5,41.82262,2/4/2021 21:54
17,-88.11092,208,S 5,41.81875,2/4/2021 21:55
17,-88.11385,204,S 5,41.81467,2/4/2021 21:55
1,-88.14673,154,G 11,41.8656,2/4/2021 21:55
0,-88.14553,100,G 11,41.86527,2/4/2021 21:55
