SpeedMetersPerSecond,Location_Longitude,HeadingDegrees,Username,Location_Latitude,ReportTimeDate
0,-88.12015,354,snowman_fieldworker,41.79918,2/4/2021 18:07
0,-88.12015,354,snowman_fieldworker,41.79918,2/4/2021 18:07
0,-88.12015,354,snowman_fieldworker,41.79918,2/4/2021 18:07
0,-88.12015,354,snowman_fieldworker,41.79918,2/4/2021 18:07
0,-88.12015,354,snowman_fieldworker,41.79918,2/4/2021 18:07
0,-88.12015,354,snowman_fieldworker,41.79918,2/4/2021 18:07
0,-88.12015,354,snowman_fieldworker,41.79918,2/4/2021 18:07
0,-88.12015,354,snowman_fieldworker,41.79918,2/4/2021 18:07
0,-88.12015,354,snowman_fieldworker,41.79918,2/4/2021 18:07
10,-87.95098,104,rnosek_temp,41.9807,2/4/2021 18:08
12,-87.9483,104,rnosek_temp,41.98018,2/4/2021 18:08
12,-87.94295,140,rnosek_temp,41.978,2/4/2021 18:09
0,-87.94013,94,rnosek_temp,41.97593,2/4/2021 18:10
0,-87.94013,94,rnosek_temp,41.97593,2/4/2021 18:10
3,-87.9399,140,rnosek_temp,41.97588,2/4/2021 18:10
8,-87.93982,178,rnosek_temp,41.97458,2/4/2021 18:11
9,-87.93978,178,rnosek_temp,41.97235,2/4/2021 18:11
12,-87.93975,178,rnosek_temp,41.97037,2/4/2021 18:12
10,-87.93972,178,rnosek_temp,41.96583,2/4/2021 18:12
10,-87.93973,178,rnosek_temp,41.96432,2/4/2021 18:13
6,-87.93967,182,rnosek_temp,41.96098,2/4/2021 18:13
2,-87.93947,68,rnosek_temp,41.9598,2/4/2021 18:14
0,-87.93947,356,rnosek_temp,41.96048,2/4/2021 18:14
0,-87.93947,356,rnosek_temp,41.96048,2/4/2021 18:14
0,-87.93947,356,rnosek_temp,41.96048,2/4/2021 18:14
2,-87.93945,356,rnosek_temp,41.9605,2/4/2021 18:16
11,-87.93942,0,rnosek_temp,41.96223,2/4/2021 18:16
9,-87.93955,358,rnosek_temp,41.96547,2/4/2021 18:17
13,-87.93958,0,rnosek_temp,41.96755,2/4/2021 18:17
